2014,1
desonesto,4
tosquismo,1
triunfar,1
crianças,1
vao,4
perguntar,10
estudando,1
porque,24
diabos,2
chapa,2
venceram,1
tranquilissimamente,1
Dentre,1
inúmeras,1
coisas,6
admiro,1
capacidade,1
seguidores,1
redes,1
sociais,1
odiarem,1
tentei,3
seguir,3
Manuela,1
boulos,6
parar,1
floodar,1
feed,1
parece,7
"Foi,2
assustadora,2
frase,2
reconhecer,2
eleição",2
reforça,3
BICHO,10
VOTEM,6
NO,7
ELE,10
FAZER,5
PRA,12
PROVAR,5
ÚNICO,5
COMPETÊNCIA,5
GOVERNAR,5
ESSE,6
PAÍS,5
UM,5
ÍCONE,5
NAO,7
SEJAM,5
BURROS,6
CARALHO,14
EU,7
IMPLORO,6
extremamente,2
irritada,2
principalmente,2
podem,4
caralho!,2
botou,2
gota,2
respondendo,3
#CiroSim,3
#Ciro,4
abro,2
psicótico,16
múmia,16
plastificada,16
distribuíram,16
chantagem,16
Record,20
Esse,18
radicalismo,17
cola,16
bonde,16
imaginem,16
botox,16
psicose,16
religiosa,16
mentiras.,16
_ferreira,1
assim,22
arrisque,1
Paraná,1
verdades,1
devem,1
ditas,1
defendeu,1
Eles,2
diminuir,1
credibilidade,1
mentindo,1
viria,1
"vem,1
governador,6
SP,2
apoio.,2
Contrariado,1
mudou,2
título,1
Teve,1
apoio,12
Nem,3
lançou,1
nada,11
2018,1
PSB,2
fechado,3
articula,1
deixar,5
pergunto,1
traiu,1
PT?,1
APAVORA,1
meia,1
boca,3
_16,1
oxe,1
psol,1
basicamente,1
20s,1
enquanto,12
6minutos,1
vem,6
ganha,8
investimento,1
fundo,3
33s,1
17s,1
Acaba,9
continuou,9
mediadores,9
pânico,9
metralhadora,9
verbal,9
temas,9
aleatórios,9
grita,9
"Fundo,9
Aplaudido,9
e-fu-si-va-men-te,9
plateia,9
Tenho,15
amiga,3
formada,1
ciências,1
políticas,1
convicta,1
tal,3
"nova,1
comstituinte,1
postou,2
textão,1
Face,1
indignada,2
Vamo,2
clareza,1
bom,5
senso,2
Gente,4
consegue,9
diálogo,3
civilizado,3
maluco,3
domar,3
bando,3
chateada,1
Ou,3
então,7
1,10
minuto,1
ele..,1
rolar.,2
QUEM,1
ANDA,1
EUNICIO,1
CEAR,1
IRMÃO,1
CID,1
GOMES,8
RSRS,1
ESPERTALHÃO,1
SE,9
TINHA,1
ALGUMA,2
DÚVIDA,1
AGORA,1
TENHO,1
MAIS.,1
inacreditavel,6
terceiro,7
lugar,11
FACISTA,6
safado,6
SEGUNDA,6
projeto,9
sim,15
gosta,7
sofrimento,6
Ódio,4
paz,4
Vamos,8
reconciliar,4
"Não,5
faço,9
corrupto!,5
votações,1
maiores,1
apontadas,1
claramente,1
novamente,3
induzir,1
senão,1
tomado,2
banho,1
perderia.,1
inchado,7
Seu,7
tanto,13
virou,7
cafajeste,7
mente,7
olho,7
duro,8
Transformou-se,7
próstata,7
cauterizada,7
Collor,8
alopecia,7
tempo.,7
desperdiçaram,1
puxando,1
invés,2
debater,1
EM,1
IDIOTAS,1
FALSOS,1
LADRÕES,1
QUISEREM,1
MAS,3
EST,2
DEPOIS,1
VIREM,1
DIZER,1
HAVIA,1
OPÇÃO,1
DECENTE,1
NESTA,1
ELEIÇÃO.,1
Vou,6
representa,4
ideias,4
acredito,4
preparado,8
ganhar,10
perde,4
Um,2
bom..,1
serviu,1
mostrar,1
opção.,1
@_hey_jude,1
filho,7
ciro??,1
morta,1
tio,5
doidão;,5
vov,5
sorvete;,5
primo,5
chato;,5
pai,8
agradar;,5
prima,5
estranha;,5
velho;,5
sobrinho,5
alternativo;,5
simples,1
entretanto,1
esquece,1
200,1
mi,1
hab,1
ilha,1
1000,1
hab.,1
Triste,1
fim,2
Ciro...,1
alguém,8
assiste,2
bolsonaro??,2
sentido,2
foder,2
Mano,1
MT,1
errado,4
...,1
HADDAD,8
IR,1
PRO,8
SEGUNDO,1
TURNO,1
sujos,1
amigo,2
Sujos,1
entende,1
conseguiu,5
isolar,3
articulando,1
PSN,1
utilizando,1
ladrão,1
Valdemar,1
Costa,1
Neto,1
segue,1
distribuindo,1
dinheiro,3
cooptar,1
Ansioso,3
postura,5
Turno,3
papelão,3
Ansioso!,3
geralmente,1
problema,13
votaria,2
espera,1
abre,1
Inacreditável,5
prefiram,5
fascista,5
arrogante,5
carismático,5
intencionado,5
vale,5
inexperiente,5
pulso,5
firme,5
estadista,5
pedetista,5
contrário,10
mostra,6
competência,5
autoridade,5
#AcordaBrasil,5
frouxo,1
intimando!!!,1
#Bolsonarofrouxo,1
#EleNão,4
queria,6
enxergasse,1
Caralho,1
Segundo,1
turno:,1
45,10
41,10
(antes,4
43,6
41),2
42,10
44,7
40),1
40,1
39,5
36),1
rede,4
social,2
polvorosoa,1
mexidinja,1
cabeça,7
olhar,1
YouTube,1
tirar,13
prova,3
antipetismo.,1
Na,2
mundo,6
esperando,2
escorregada,1
casca,1
banana,1
2002.,1
rolou,1
_CRF,1
Perde,5
60/40,1
moderado,1
(Marina,1
batendo,3
votos,14
jamais,2
Gostaria,1
tranquilidade,2
Contra,2
Pois,4
#ÉPelaVidadasMulheres,2
ideologias,1
corruptas,1
bandidos,1
sempre,5
uniram,1
#SomosBolsonaro17,3
viremos,1
escravos,1
ditadura,2
socialista.,1
desperdício,1
deixarem,1
produtivo,1
Solnorabo,1
atacarem,1
&gt,18
tira,6
lideranca,3
raspando,3
pais,3
atropelado,3
hexa,3
ex,4
tbm,4
ia,8
tomar,5
mt,1
porrada,1
BTG/FSB,10
(segundo,4
turno),4
tecnicamente,4
empatado,5
X,17
Começam,1
reclama,1
anterior,2
“uma,1
perna”.,1
01:11,1
manhã,3
pessoa,2
